Магазин;Дата;Время;Рамка;Кол-во
M001;2/11/21;160000;1245776694;0.000
M001;2/11/21;170000;1245776697;1.000
M001;2/11/21;180000;1245776700;0.000
M001;2/11/21;190000;1245776664;2.000
M001;2/11/21;200000;1245776667;2.000
M001;2/11/21;210000;1245776670;1.000
M001;2/11/21;220000;1245776673;2.000
M001;2/11/21;230000;1245776676;0.000
M001;2/12/21;080000;1245776679;2.000
M001;2/12/21;090000;1245776692;1.000
M001;2/12/21;100000;1245776695;2.000
M001;2/12/21;110000;1245776698;2.000
M001;2/12/21;120000;1245776664;0.000
M001;2/12/21;130000;1245776667;1.000
M001;2/12/21;140000;1245776670;1.000
M001;2/12/21;150000;1245776673;0.000
M001;2/12/21;160000;1245776676;2.000
M001;2/12/21;170000;1245776679;1.000
M001;2/12/21;180000;1245776692;2.000
M001;2/12/21;190000;1245776695;0.000
M001;2/12/21;200000;1245776698;0.000
M001;2/12/21;210000;1245776691;0.000
M001;2/12/21;220000;1245776694;2.000
M001;2/12/21;230000;1245776697;1.000
M001;2/13/21;080000;1245776700;1.000
M001;2/13/21;090000;1245776703;1.000
M001;2/13/21;100000;1245776706;2.000
M001;2/13/21;110000;1245776692;1.000
M001;2/13/21;120000;1245776695;0.000
M001;2/13/21;130000;1245776698;1.000
M001;2/13/21;140000;1245776718;1.000
M001;2/13/21;150000;1245776665;2.000
M001;2/13/21;160000;1245776668;2.000
M001;2/13/21;170000;1245776671;1.000
M001;2/13/21;180000;1245776674;2.000
M001;2/13/21;190000;1245776677;1.000
M001;2/13/21;200000;1245776680;2.000
M001;2/13/21;210000;1245776693;2.000
M001;2/13/21;220000;1245776696;2.000
M001;2/13/21;230000;1245776699;1.000
M001;2/14/21;080000;1245776692;2.000
M001;2/14/21;090000;1245776695;1.000
M001;2/14/21;100000;1245776698;1.000
M001;2/14/21;110000;1245776701;2.000
M001;2/14/21;120000;1245776704;1.000
M001;2/14/21;130000;1245776707;1.000
M001;2/14/21;140000;1245776693;0.000
M001;2/14/21;150000;1245776696;1.000
M001;2/14/21;160000;1245776699;2.000
M001;2/14/21;170000;1245776719;2.000
M001;2/14/21;180000;1245776666;1.000
M001;2/14/21;190000;1245776669;1.000
M001;2/14/21;200000;1245776672;1.000
M001;2/14/21;210000;1245776675;2.000
M001;2/14/21;220000;1245776678;1.000
M001;2/14/21;230000;1245776691;2.000
M001;2/15/21;080000;1245776694;1.000
M001;2/15/21;090000;1245776697;2.000
M001;2/15/21;100000;1245776700;2.000
M001;2/15/21;110000;1245776693;1.000
M001;2/15/21;120000;1245776696;1.000
M001;2/15/21;130000;1245776699;2.000
M001;2/15/21;140000;1245776702;2.000
M001;2/15/21;150000;1245776705;1.000
M001;2/15/21;160000;1245776691;0.000
M001;2/15/21;170000;1245776694;1.000
M001;2/15/21;180000;1245776697;1.000
M001;2/15/21;190000;1245776700;2.000
M001;2/15/21;200000;1245776664;0.000
M001;2/15/21;210000;1245776667;1.000
M001;2/15/21;220000;1245776670;2.000
M001;2/15/21;230000;1245776673;1.000
M001;2/16/21;080000;1245776676;2.000
M001;2/16/21;090000;1245776679;2.000
M001;2/16/21;100000;1245776692;2.000
M001;2/16/21;110000;1245776695;2.000
M001;2/16/21;120000;1245776698;1.000
M001;2/16/21;130000;1245776691;2.000
M001;2/16/21;140000;1245776694;0.000
M001;2/16/21;150000;1245776697;1.000
M001;2/16/21;160000;1245776700;1.000
M001;2/16/21;170000;1245776703;1.000
M001;2/16/21;180000;1245776706;1.000
M001;2/16/21;190000;1245776692;2.000
M001;2/16/21;200000;1245776695;1.000
M001;2/16/21;210000;1245776698;2.000
M001;2/16/21;220000;1245776718;2.000
M001;2/16/21;230000;1245776665;1.000
M001;2/17/21;080000;1245776668;1.000
M001;2/17/21;090000;1245776671;2.000
M001;2/17/21;100000;1245776674;0.000
M001;2/17/21;110000;1245776677;2.000
M001;2/17/21;120000;1245776680;2.000
M001;2/17/21;130000;1245776693;0.000
M001;2/17/21;140000;1245776696;0.000
M001;2/17/21;150000;1245776699;2.000
M001;2/17/21;160000;1245776692;1.000
M001;2/17/21;170000;1245776695;2.000
M001;2/17/21;180000;1245776698;1.000
M001;2/17/21;190000;1245776701;2.000
M001;2/17/21;200000;1245776704;0.000
M001;2/17/21;210000;1245776707;0.000
M001;2/17/21;220000;1245776693;0.000
M001;2/17/21;230000;1245776696;2.000
M001;2/18/21;080000;1245776699;1.000
M001;2/18/21;090000;1245776719;1.000
M001;2/18/21;100000;1245776666;2.000
M001;2/18/21;110000;1245776669;1.000
M001;2/18/21;120000;1245776672;0.000
M001;2/18/21;130000;1245776675;1.000
M001;2/18/21;140000;1245776678;0.000
M001;2/18/21;150000;1245776691;1.000
M001;2/18/21;160000;1245776694;2.000
M001;2/18/21;170000;1245776697;2.000
M001;2/18/21;180000;1245776700;2.000
M001;2/18/21;190000;1245776693;0.000
M001;2/18/21;200000;1245776696;1.000
M001;2/18/21;210000;1245776699;0.000
M001;2/18/21;220000;1245776702;1.000
M001;2/18/21;230000;1245776705;2.000
M001;2/19/21;080000;1245776691;2.000
M001;2/19/21;090000;1245776694;1.000
M001;2/19/21;100000;1245776697;1.000
M001;2/19/21;110000;1245776700;1.000
M001;2/19/21;120000;1245776720;0.000
M001;2/19/21;130000;1245776700;1.000
M001;2/19/21;140000;1245776693;0.000
M001;2/19/21;150000;1245776664;1.000
M001;2/19/21;160000;1245776667;1.000
M001;2/19/21;170000;1245776670;1.000
M001;2/19/21;180000;1245776673;1.000
M001;2/19/21;190000;1245776676;1.000
M001;2/19/21;200000;1245776679;0.000
M001;2/19/21;210000;1245776692;1.000
M001;2/19/21;220000;1245776695;0.000
M001;2/19/21;230000;1245776698;0.000
M001;2/20/21;080000;1245776691;1.000
M001;2/20/21;090000;1245776694;1.000
M001;2/20/21;100000;1245776697;0.000
M001;2/20/21;110000;1245776700;1.000
M001;2/20/21;120000;1245776703;2.000
M001;2/20/21;130000;1245776706;0.000
M001;2/20/21;140000;1245776692;1.000
M001;2/20/21;150000;1245776695;1.000
M001;2/20/21;160000;1245776698;0.000
M001;2/20/21;170000;1245776718;2.000
M001;2/20/21;180000;1245776665;1.000
M001;2/20/21;190000;1245776668;0.000
M001;2/20/21;200000;1245776671;1.000
M001;2/20/21;210000;1245776674;2.000
M001;2/20/21;220000;1245776677;1.000
M001;2/20/21;230000;1245776680;0.000
M001;2/21/21;080000;1245776693;1.000
M001;2/21/21;090000;1245776696;1.000
M001;2/21/21;100000;1245776699;1.000
M001;2/21/21;110000;1245776692;1.000
M001;2/21/21;120000;1245776695;1.000
M001;2/21/21;130000;1245776698;1.000
M001;2/21/21;140000;1245776701;1.000
M001;2/21/21;150000;1245776704;1.000
M001;2/21/21;160000;1245776707;1.000
M001;2/21/21;170000;1245776693;0.000
M001;2/21/21;180000;1245776696;1.000
M001;2/21/21;190000;1245776699;1.000
M001;2/21/21;200000;1245776719;1.000
M001;2/21/21;210000;1245776666;0.000
M001;2/21/21;220000;1245776669;0.000
M001;2/21/21;230000;1245776672;2.000
M001;2/22/21;080000;1245776675;1.000
M001;2/22/21;090000;1245776678;2.000
M001;2/22/21;100000;1245776691;1.000
M001;2/22/21;110000;1245776694;1.000
M001;2/22/21;120000;1245776697;2.000
M001;2/22/21;130000;1245776700;2.000
M001;2/22/21;140000;1245776693;1.000
M001;2/22/21;150000;1245776696;1.000
M001;2/22/21;160000;1245776699;2.000
M001;2/22/21;170000;1245776702;1.000
M001;2/22/21;180000;1245776705;1.000
M001;2/22/21;190000;1245776691;1.000
M001;2/22/21;200000;1245776694;1.000
M001;2/22/21;210000;1245776697;1.000
M001;2/22/21;220000;1245776700;2.000
M001;2/22/21;230000;1245776664;0.000
M001;2/23/21;080000;1245776667;0.000
M001;2/23/21;090000;1245776670;1.000
M001;2/23/21;100000;1245776673;1.000
M001;2/23/21;110000;1245776676;1.000
M001;2/23/21;120000;1245776679;0.000
M001;2/23/21;130000;1245776692;2.000
M001;2/23/21;140000;1245776695;1.000
M001;2/23/21;150000;1245776698;1.000
M001;2/23/21;160000;1245776664;1.000
M001;2/23/21;170000;1245776667;1.000
M001;2/23/21;180000;1245776670;2.000
M001;2/23/21;190000;1245776673;1.000
M001;2/23/21;200000;1245776676;2.000
M001;2/23/21;210000;1245776679;0.000
M001;2/23/21;220000;1245776692;2.000
M001;2/23/21;230000;1245776695;1.000
M001;2/24/21;080000;1245776698;1.000
M001;2/24/21;090000;1245776691;2.000
M001;2/24/21;100000;1245776694;1.000
M001;2/24/21;110000;1245776697;0.000
M001;2/24/21;120000;1245776700;0.000
M001;2/24/21;130000;1245776703;0.000
M001;2/24/21;140000;1245776706;1.000
M001;2/24/21;150000;1245776692;1.000
M001;2/24/21;160000;1245776695;0.000
M001;2/24/21;170000;1245776698;1.000
M001;2/24/21;180000;1245776718;1.000
M001;2/24/21;190000;1245776665;1.000
M001;2/24/21;200000;1245776668;2.000
M001;2/24/21;210000;1245776671;1.000
M001;2/24/21;220000;1245776674;1.000
M001;2/24/21;230000;1245776677;2.000
M001;2/25/21;080000;1245776680;1.000
M001;2/25/21;090000;1245776693;1.000
M001;2/25/21;100000;1245776696;0.000
M001;2/25/21;110000;1245776699;2.000
M001;2/25/21;120000;1245776692;1.000
M001;2/25/21;130000;1245776695;1.000
M001;2/25/21;140000;1245776698;2.000
M001;2/25/21;150000;1245776701;1.000
M001;2/25/21;160000;1245776704;1.000
M001;2/25/21;170000;1245776707;0.000
M001;2/25/21;180000;1245776693;2.000
M001;2/25/21;190000;1245776696;0.000
M001;2/25/21;200000;1245776699;2.000
M001;2/25/21;210000;1245776719;1.000
M001;2/25/21;220000;1245776666;1.000
M001;2/25/21;230000;1245776669;0.000
M001;2/26/21;080000;1245776672;1.000
M001;2/26/21;090000;1245776675;0.000
M001;2/26/21;100000;1245776678;1.000
M001;2/26/21;110000;1245776691;0.000
M001;2/26/21;120000;1245776694;1.000
M001;2/26/21;130000;1245776697;1.000
M001;2/26/21;140000;1245776700;2.000
M001;2/26/21;150000;1245776693;1.000
M001;2/26/21;160000;1245776696;1.000
M001;2/26/21;170000;1245776699;1.000
M001;2/26/21;180000;1245776702;1.000
M001;2/26/21;190000;1245776705;0.000
M001;2/26/21;200000;1245776691;1.000
M001;2/26/21;210000;1245776694;2.000
M001;2/26/21;220000;1245776697;2.000
M001;2/26/21;230000;1245776700;1.000
M001;2/27/21;080000;1245776664;1.000
M001;2/27/21;090000;1245776667;0.000
M001;2/27/21;100000;1245776670;2.000
M001;2/27/21;110000;1245776673;1.000
M001;2/27/21;120000;1245776676;1.000
M001;2/27/21;130000;1245776679;1.000
M001;2/27/21;140000;1245776692;2.000
M001;2/27/21;150000;1245776695;2.000
M001;2/27/21;160000;1245776698;1.000
M001;2/27/21;170000;1245776691;1.000
M001;2/27/21;180000;1245776694;2.000
M001;2/27/21;190000;1245776697;2.000
M001;2/27/21;200000;1245776700;2.000
M001;2/27/21;210000;1245776703;0.000
M001;2/27/21;220000;1245776706;1.000
M001;2/27/21;230000;1245776692;1.000
M001;2/28/21;080000;1245776695;0.000
M001;2/28/21;090000;1245776698;1.000
M001;2/28/21;100000;1245776718;1.000
M001;2/28/21;110000;1245776665;1.000
M001;2/28/21;120000;1245776668;2.000
M001;2/28/21;130000;1245776671;0.000
M001;2/28/21;140000;1245776674;2.000
M001;2/28/21;150000;1245776677;1.000
M001;2/28/21;160000;1245776680;1.000
M001;2/28/21;170000;1245776693;1.000
M001;2/28/21;180000;1245776696;2.000
M001;2/28/21;190000;1245776699;1.000
M001;2/28/21;200000;1245776692;2.000
M001;2/28/21;210000;1245776695;2.000
M001;2/28/21;220000;1245776698;0.000
M001;2/28/21;230000;1245776701;1.000
M002;1/1/21;080000;1245776664;2.000
M002;1/1/21;090000;1245776667;1.000
M002;1/1/21;100000;1245776670;0.000
M002;1/1/21;110000;1245776673;0.000
M002;1/1/21;120000;1245776676;1.000
M002;1/1/21;130000;1245776679;1.000
M002;1/1/21;140000;1245776692;2.000
M002;1/1/21;150000;1245776695;1.000
M002;1/1/21;160000;1245776698;1.000
M002;1/1/21;170000;1245776691;1.000
M002;1/1/21;180000;1245776694;2.000
M002;1/1/21;190000;1245776697;0.000
M002;1/1/21;200000;1245776700;2.000
M002;1/1/21;210000;1245776703;2.000
M002;1/1/21;220000;1245776706;2.000
M002;1/1/21;230000;1245776692;0.000
M002;1/2/21;080000;1245776695;1.000
M002;1/2/21;090000;1245776698;1.000
M002;1/2/21;100000;1245776718;1.000
M002;1/2/21;110000;1245776665;1.000
M002;1/2/21;120000;1245776668;1.000
M002;1/2/21;130000;1245776671;1.000
M002;1/2/21;140000;1245776674;1.000
M002;1/2/21;150000;1245776677;1.000
M002;1/2/21;160000;1245776680;1.000
M002;1/2/21;170000;1245776693;1.000
M002;1/2/21;180000;1245776696;0.000
M002;1/2/21;190000;1245776699;2.000
M002;1/2/21;200000;1245776692;0.000
M002;1/2/21;210000;1245776695;0.000
M002;1/2/21;220000;1245776698;1.000
M002;1/2/21;230000;1245776701;1.000
M002;1/3/21;080000;1245776704;2.000
M002;1/3/21;090000;1245776707;2.000
M002;1/3/21;100000;1245776693;1.000
M002;1/3/21;110000;1245776696;0.000
M002;1/3/21;120000;1245776699;2.000
M002;1/3/21;130000;1245776719;0.000
M002;1/3/21;140000;1245776666;1.000
M002;1/3/21;150000;1245776669;1.000
M002;1/3/21;160000;1245776672;1.000
M002;1/3/21;170000;1245776675;1.000
M002;1/3/21;180000;1245776678;1.000
M002;1/3/21;190000;1245776691;1.000
M002;1/3/21;200000;1245776694;1.000
M002;1/3/21;210000;1245776697;2.000
M002;1/3/21;220000;1245776700;0.000
M002;1/3/21;230000;1245776693;1.000
M002;1/4/21;080000;1245776696;1.000
M002;1/4/21;090000;1245776699;0.000
M002;1/4/21;100000;1245776702;1.000
M002;1/4/21;110000;1245776705;1.000
M002;1/4/21;120000;1245776691;1.000
M002;1/4/21;130000;1245776694;2.000
M002;1/4/21;140000;1245776697;1.000
M002;1/4/21;150000;1245776700;1.000
M002;1/4/21;160000;1245776664;2.000
M002;1/4/21;170000;1245776667;2.000
M002;1/4/21;180000;1245776670;2.000
M002;1/4/21;190000;1245776673;2.000
M002;1/4/21;200000;1245776676;1.000
M002;1/4/21;210000;1245776679;1.000
M002;1/4/21;220000;1245776692;1.000
M002;1/4/21;230000;1245776695;1.000
M002;1/5/21;080000;1245776698;1.000
M002;1/5/21;090000;1245776691;1.000
M002;1/5/21;100000;1245776694;2.000
M002;1/5/21;110000;1245776697;2.000
M002;1/5/21;120000;1245776700;2.000
M002;1/5/21;130000;1245776703;1.000
M002;1/5/21;140000;1245776706;1.000
M002;1/5/21;150000;1245776692;1.000
M002;1/5/21;160000;1245776695;2.000
M002;1/5/21;170000;1245776698;1.000
M002;1/5/21;180000;1245776718;1.000
M002;1/5/21;190000;1245776665;1.000
M002;1/5/21;200000;1245776668;0.000
M002;1/5/21;210000;1245776671;2.000
M002;1/5/21;220000;1245776674;2.000
M002;1/5/21;230000;1245776677;1.000
M002;1/6/21;080000;1245776680;1.000
M002;1/6/21;090000;1245776693;0.000
M002;1/6/21;100000;1245776696;2.000
M002;1/6/21;110000;1245776699;2.000
M002;1/6/21;120000;1245776692;1.000
M002;1/6/21;130000;1245776695;1.000
M002;1/6/21;140000;1245776698;1.000
M002;1/6/21;150000;1245776701;1.000
M002;1/6/21;160000;1245776704;1.000
M002;1/6/21;170000;1245776707;0.000
M002;1/6/21;180000;1245776693;1.000
M002;1/6/21;190000;1245776696;0.000
M002;1/6/21;200000;1245776699;1.000
M002;1/6/21;210000;1245776719;2.000
M002;1/6/21;220000;1245776666;1.000
M002;1/6/21;230000;1245776669;2.000
M002;1/7/21;080000;1245776672;2.000
M002;1/7/21;090000;1245776675;0.000
M002;1/7/21;100000;1245776678;1.000
M002;1/7/21;110000;1245776691;2.000
M002;1/7/21;120000;1245776694;1.000
M002;1/7/21;130000;1245776697;1.000
M002;1/7/21;140000;1245776700;1.000
M002;1/7/21;150000;1245776693;0.000
M002;1/7/21;160000;1245776696;0.000
M002;1/7/21;170000;1245776699;1.000
M002;1/7/21;180000;1245776702;1.000
M002;1/7/21;190000;1245776705;0.000
M002;1/7/21;200000;1245776691;1.000
M002;1/7/21;210000;1245776694;0.000
M002;1/7/21;220000;1245776697;2.000
M002;1/7/21;230000;1245776700;1.000
M002;1/8/21;080000;1245776720;2.000
M002;1/8/21;090000;1245776700;2.000
M002;1/8/21;100000;1245776693;0.000
M002;1/8/21;110000;1245776664;2.000
M002;1/8/21;120000;1245776667;1.000
M002;1/8/21;130000;1245776670;1.000
M002;1/8/21;140000;1245776673;1.000
M002;1/8/21;150000;1245776676;0.000
M002;1/8/21;160000;1245776679;1.000
M002;1/8/21;170000;1245776692;0.000
M002;1/8/21;180000;1245776695;1.000
M002;1/8/21;190000;1245776698;1.000
M002;1/8/21;200000;1245776691;2.000
M002;1/8/21;210000;1245776694;1.000
M002;1/8/21;220000;1245776697;1.000
M002;1/8/21;230000;1245776700;0.000
M002;1/9/21;080000;1245776703;0.000
M002;1/9/21;090000;1245776706;2.000
M002;1/9/21;100000;1245776692;1.000
M002;1/9/21;110000;1245776695;2.000
M002;1/9/21;120000;1245776698;1.000
M002;1/9/21;130000;1245776718;1.000
M002;1/9/21;140000;1245776665;2.000
M002;1/9/21;150000;1245776668;1.000
M002;1/9/21;160000;1245776671;0.000
M002;1/9/21;170000;1245776674;1.000
M002;1/9/21;180000;1245776677;1.000
M002;1/9/21;190000;1245776680;1.000
M002;1/9/21;200000;1245776693;1.000
M002;1/9/21;210000;1245776696;0.000
M002;1/9/21;220000;1245776699;2.000
M002;1/9/21;230000;1245776692;2.000
M002;1/10/21;080000;1245776695;1.000
M002;1/10/21;090000;1245776698;1.000
M002;1/10/21;100000;1245776701;1.000
M002;1/10/21;110000;1245776704;1.000
M002;1/10/21;120000;1245776707;1.000
M002;1/10/21;130000;1245776693;2.000
M002;1/10/21;140000;1245776696;1.000
M002;1/10/21;150000;1245776699;0.000
M002;1/10/21;160000;1245776719;2.000
M002;1/10/21;170000;1245776666;0.000
M002;1/10/21;180000;1245776669;1.000
M002;1/10/21;190000;1245776672;2.000
M002;1/10/21;200000;1245776675;1.000
M002;1/10/21;210000;1245776678;1.000
M002;1/10/21;220000;1245776691;1.000
M002;1/10/21;230000;1245776694;1.000
M002;1/11/21;080000;1245776697;1.000
M002;1/11/21;090000;1245776700;0.000
M002;1/11/21;100000;1245776693;0.000
M002;1/11/21;110000;1245776696;2.000
M002;1/11/21;120000;1245776699;0.000
M002;1/11/21;130000;1245776702;1.000
M002;1/11/21;140000;1245776705;0.000
M002;1/11/21;150000;1245776691;0.000
M002;1/11/21;160000;1245776694;1.000
M002;1/11/21;170000;1245776697;1.000
M002;1/11/21;180000;1245776700;2.000
M002;1/11/21;190000;1245776664;2.000
M002;1/11/21;200000;1245776667;1.000
M002;1/11/21;210000;1245776670;1.000
M002;1/11/21;220000;1245776673;2.000
M002;1/11/21;230000;1245776676;0.000
M002;1/12/21;080000;1245776679;0.000
M002;1/12/21;090000;1245776692;1.000
M002;1/12/21;100000;1245776695;2.000
M002;1/12/21;110000;1245776698;0.000
M002;1/12/21;120000;1245776664;1.000
M002;1/12/21;130000;1245776667;2.000
M002;1/12/21;140000;1245776670;1.000
M002;1/12/21;150000;1245776673;1.000
M002;1/12/21;160000;1245776676;1.000
M002;1/12/21;170000;1245776679;1.000
M002;1/12/21;180000;1245776692;1.000
M002;1/12/21;190000;1245776695;1.000
M002;1/12/21;200000;1245776698;1.000
M002;1/12/21;210000;1245776691;1.000
M002;1/12/21;220000;1245776694;1.000
M002;1/12/21;230000;1245776697;1.000
M002;1/13/21;080000;1245776700;1.000
M002;1/13/21;090000;1245776703;1.000
M002;1/13/21;100000;1245776706;1.000
M002;1/13/21;110000;1245776692;1.000
M002;1/13/21;120000;1245776695;1.000
M002;1/13/21;130000;1245776698;2.000
M002;1/13/21;140000;1245776718;2.000
M002;1/13/21;150000;1245776665;1.000
M002;1/13/21;160000;1245776668;2.000
M002;1/13/21;170000;1245776671;2.000
M002;1/13/21;180000;1245776674;2.000
M002;1/13/21;190000;1245776677;1.000
M002;1/13/21;200000;1245776680;1.000
M002;1/13/21;210000;1245776693;0.000
M002;1/13/21;220000;1245776696;0.000
M002;1/13/21;230000;1245776699;1.000
M002;1/14/21;080000;1245776692;0.000
M002;1/14/21;090000;1245776695;2.000
M002;1/14/21;100000;1245776698;2.000
M002;1/14/21;110000;1245776701;2.000
M002;1/14/21;120000;1245776704;1.000
M002;1/14/21;130000;1245776707;2.000
M002;1/14/21;140000;1245776693;0.000
M002;1/14/21;150000;1245776696;0.000
M002;1/14/21;160000;1245776699;1.000
M002;1/14/21;170000;1245776719;1.000
M002;1/14/21;180000;1245776666;1.000
M002;1/14/21;190000;1245776669;0.000
M002;1/14/21;200000;1245776672;1.000
M002;1/14/21;210000;1245776675;1.000
M002;1/14/21;220000;1245776678;0.000
M002;1/14/21;230000;1245776691;1.000
M002;1/15/21;080000;1245776694;1.000
M002;1/15/21;090000;1245776697;1.000
M002;1/15/21;100000;1245776700;1.000
M002;1/15/21;110000;1245776693;1.000
M002;1/15/21;120000;1245776696;1.000
M002;1/15/21;130000;1245776699;1.000
M002;1/15/21;140000;1245776702;2.000
M002;1/15/21;150000;1245776705;1.000
M002;1/15/21;160000;1245776691;0.000
M002;1/15/21;170000;1245776694;2.000
M002;1/15/21;180000;1245776697;2.000
M002;1/15/21;190000;1245776700;1.000
M002;1/15/21;200000;1245776664;2.000
M002;1/15/21;210000;1245776667;1.000
M002;1/15/21;220000;1245776670;1.000
M002;1/15/21;230000;1245776673;1.000
M002;1/16/21;080000;1245776676;0.000
M002;1/16/21;090000;1245776679;1.000
M002;1/16/21;100000;1245776692;2.000
M002;1/16/21;110000;1245776695;2.000
M002;1/16/21;120000;1245776698;1.000
M002;1/16/21;130000;1245776691;1.000
M002;1/16/21;140000;1245776694;1.000
M002;1/16/21;150000;1245776697;1.000
M002;1/16/21;160000;1245776700;1.000
M002;1/16/21;170000;1245776703;1.000
M002;1/16/21;180000;1245776706;2.000
